uuid	hierarchy_id	node_id
7a20ade3-25d9-4bf2-a02a-e503969faa37	csa-ced	4.11.A.3
b263f73a-87c5-40a4-8023-bf437d9d96ec	csa-ced	4.11.A.4
cbf19072-c507-4d41-b497-dad0d8a2120f	csa-ced	4.11.A.5
5aab9557-1f0d-417e-82ec-8ac8df8545da	csa-ced	4.11.A.6
a3e6b87f-9b9b-40c7-8200-ab92051c8cc9	csa-ced	4.11.A.6
ab95ea7e-75e2-46c5-8960-23ff0b0cbb03	csa-ced	4.12.A.1
733b725c-4d42-4f05-9695-e79161b2c224	csa-ced	4.12.A.1
93e07719-56ae-4ffc-bef0-5f5718e6b56d	csa-ced	4.12.A.2
474d9abf-f816-44ae-ad17-d10fb3092da3	csa-ced	4.13.A.1
9dd34095-a834-4241-bdc9-8d7b22339684	csa-ced	4.13.A.1
ddb7262e-ac0a-4e1b-bfd3-2a4e9122fa69	csa-ced	4.13.A.1
acf6fcdf-fd97-48e4-9c26-59653ad95652	csa-ced	4.14.A.1
eec94a13-b072-4718-a50b-2e037b87f85b	csa-ced	4.14.A.1
f6387f15-724b-4a37-b59f-d03fd7cf667c	csa-ced	4.14.A.2
aca3d238-205a-4a69-92f4-51f4184f7b55	csa-ced	4.15.A.1
4f8f38de-8683-46a0-aa01-75bb6c554a18	csa-ced	4.15.A.1
51aad284-82d8-421a-ba93-2f0f421adae3	csa-ced	4.15.A.1
7b9697c5-a876-4f45-96f4-5ca26f156571	csa-ced	4.15.A.2
9e856ff2-3bc5-4af3-a872-cc4b6e16cec7	csa-ced	4.15.A.2
93abd1b8-cff0-4ca7-8bfa-d84b0cd014e1	csa-ced	4.15.A.3
caea1f1a-93dd-4eb0-aaa5-bc1f26f25589	csa-ced	4.15.A.3
0bf1e69d-84bd-4c2f-b1fa-3e20fcf26fe6	csa-ced	4.16.A.1
5c489ffe-fd98-4fde-a16b-4d37b9e29859	csa-ced	4.16.A.1
a2df6e0f-f6e2-4dd7-996d-fa0f3c00d61a	csa-ced	4.16.A.2
8e576490-d728-40d0-8bc2-f0260df2dd7a	csa-ced	4.16.A.3
9ce0d824-047a-487c-a532-2cbb5de9ee5d	csa-ced	4.16.A.3
d2c85272-cb3d-44cd-9cbf-0c7118fb0aa8	csa-ced	4.17.A.1
46a49dd0-bdd9-4e69-9a60-83501468feae	csa-ced	4.17.B.1
bf2140d4-7656-43ef-adca-23b07f559e9a	csa-ced	4.17.B.1
ba9b6405-9828-40f5-a2ee-f8edb4a03d56	csa-ced	4.17.B.2
3ddedaa2-702d-498b-a7d3-40c3cc21c20f	csa-ced	4.17.B.3
c3edbbac-dd79-4297-9fa0-fdc1d86e0b11	csa-ced	4.17.B.3
7e6fae92-f6d3-48ca-b250-1a2abf0ab491	csa-ced	4.17.C.1
1495d581-d331-4720-8642-cbed74311e8c	csa-ced	4.17.C.2
d60ca895-44a6-46a6-92b1-d3ac66088ab9	csa-ced	4.17.C.2
46eb89a5-5d50-4677-bfa5-6d8af5dab774	csa-ced	4.2.A.1
c57f6798-0a7b-4e1c-90f9-d24adcd65817	csa-ced	4.2.A.2
2dcfeb0b-6693-4969-a426-bbaf294d0a23	csa-ced	4.2.A.3
578541b7-0dde-438a-a05b-8ca7cd8f4dd1	csa-ced	4.3.A.1
9aa75e5c-785a-43b3-8cba-e640d4c38b77	csa-ced	4.3.A.1
adcdbf4a-89eb-4644-9ed0-624215b0109e	csa-ced	4.3.A.1
c6385690-0d73-4c8c-99a7-b90f35e96ffb	csa-ced	4.3.A.1
f6cfcc43-c108-47e5-af2e-3c1e1f2c033c	csa-ced	4.3.A.2
44742501-76fd-4448-9160-91d8407a75a9	csa-ced	4.3.A.3
76a2f195-8d64-4c3f-96e2-ac930e0a6170	csa-ced	4.3.A.3
d8dba558-f3ea-4a32-a0a6-c5835ec40c7c	csa-ced	4.3.A.3
f5f769b1-c0a9-4064-bed9-676968202b2c	csa-ced	4.3.A.3
959a02e6-3b27-4ad6-9da2-098cc79e93af	csa-ced	4.3.A.4
5d01e79a-4151-4866-a156-255091245013	csa-ced	4.3.A.5
a30bed67-3875-4cdf-b1ef-0ea6d1084b9d	csa-ced	4.3.A.5
bbe7cc03-7675-4ad7-9e84-aa9c45645d28	csa-ced	4.3.A.5
9d199b14-28a1-4461-8bc5-b4ce67e1950c	csa-ced	4.3.A.6
aadeeb54-3cd1-4a6b-ab73-d5313c67ac50	csa-ced	4.3.A.6
c229a8b8-a878-4258-bfb9-a92f52ae30a5	csa-ced	4.4.A.1
cab796ae-54fa-4e72-a580-3094c3887fdc	csa-ced	4.4.A.1
d8ef5bfe-1aac-487e-b668-ce0cc675f531	csa-ced	4.4.A.2
899abfa9-cf78-4be1-989a-46f649d8d6cb	csa-ced	4.4.A.2
ca386b5b-7a47-4436-8a9a-bb5fed049c58	csa-ced	4.4.A.2
c37ea379-82f3-4187-b789-cb623c34a122	csa-ced	4.4.A.3
38aa08a4-8d95-468a-856f-51ee934fa8a3	csa-ced	4.4.A.4
ff94b73a-a101-4815-9f0c-fe262f7dff72	csa-ced	4.4.A.4
c2d7b9c8-20e4-4851-9c6b-ccfaa6aeec76	csa-ced	4.4.A.5
312e3eb2-764a-4c1c-8cb0-f88beb821198	csa-ced	4.4.A.6
e0a704d4-00ac-4146-935d-45418c052106	csa-ced	4.4.A.6
c0902251-4e08-4b1b-887f-43393659ae9d	csa-ced	4.5.A.1
ba96b284-8f3e-4570-8802-bc690a016bce	csa-ced	4.5.A.1
23c9ce34-caa8-4d40-9085-e0aaf04613b6	csa-ced	4.5.A.1
6bb0123a-2f8a-43c2-8953-cccd40237850	csa-ced	4.5.A.1
719b1a34-eb83-4eb0-9a23-c7feb28168ed	csa-ced	4.5.A.1
c93988dc-7ff5-44e5-a5df-6ae2cf834564	csa-ced	4.5.A.1
d4cbd23c-652d-4acd-a7ae-387b31a0b7b9	csa-ced	4.5.A.1
f087a331-ec11-4b7c-a4fa-c0041554a439	csa-ced	4.5.A.1
4e5027b3-1078-4c00-8971-a6bc5eb6464b	csa-ced	4.6.A.1
31ef2db3-cbca-4df4-a444-1e590a9f8765	csa-ced	4.6.A.10
f975c236-65eb-4146-acf9-720fa30ebafd	csa-ced	4.6.A.10
7d475d4e-874e-41cc-bb3d-ac89ccaf4e98	csa-ced	4.6.A.2
5f915536-0b40-4dd8-9ee9-91900c1a3548	csa-ced	4.6.A.3
634caae1-89d4-40e8-adb1-7dadeb07b8a6	csa-ced	4.6.A.4
40480fc9-8d18-49e0-bd04-05d3b9ba07dc	csa-ced	4.6.A.5
993d25cf-b0b4-4447-aca8-0a542f1882fa	csa-ced	4.6.A.6
e072a833-32a6-480b-9b08-0306dcff3aa4	csa-ced	4.6.A.7
63897ba3-b9e0-4d4a-b268-96804b8a99c9	csa-ced	4.6.A.8
7c3fbc8f-9e92-4eef-ac3a-7a1d985b5ae6	csa-ced	4.6.A.9
2f7413b7-37fd-4d31-9cb8-2cc7b05ee9c7	csa-ced	4.7.A.1
8282f8ed-49bc-4936-bced-1bf061a06e40	csa-ced	4.7.A.1
ebeeec2d-a7fe-4a22-abc9-9a9f9a904925	csa-ced	4.7.A.2
10d1c520-57fe-4a4b-a9d9-64bee4acfd9a	csa-ced	4.7.A.3
34ef69de-7cad-45d5-bd4e-84c748e46693	csa-ced	4.7.A.4
7e2ce056-cc7a-452a-9396-7d310daf4d98	csa-ced	4.7.A.5
942b53e2-a191-4f77-9404-9f29942e3f0b	csa-ced	4.8.A.1
4227080f-13f0-49ab-b999-8c37a9977e4f	csa-ced	4.8.A.2
14a9e7e2-bc59-487f-a3c0-b38870050cba	csa-ced	4.8.A.3
d229b371-7bef-4d2f-9a7d-d45a6a1fab3c	csa-ced	4.8.A.4
94805b57-58b9-40cd-9723-fa1673eac9e3	csa-ced	4.8.A.5
26c78085-b383-4138-9e4b-67e50248bcc6	csa-ced	4.8.A.6
cbba7eb7-b718-404d-8b41-f5daa1ea438a	csa-ced	4.9.A.1
9f708d9b-57ef-446d-8a2b-02e7bb00ae51	csa-ced	4.9.A.2
092dc9a0-d8c6-4bd2-aac6-99564eef2979	csa-ced	4.9.A.2
423fcaa6-1190-40e6-bce9-c0579f58c167	csa-ced	4.9.A.2
ab09ee8c-29df-406c-a3d5-2f0bb5f2a8bb	csa-ced	4.9.A.3
774032d1-7140-453d-a1c7-d18057aaef64	csa-ced	4.9.A.4
